fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
74,Alliance,2025,reele_dekkingsgraad_pct,,94.8,gevuld,10,"Reële dekkingsgraad 94,8 93,2"
74,Alliance,2025,vereiste_dekkingsgraad_pct,124.1,123.7,vervangen,10,"Vereiste dekkingsgraad 123,7 124,3"
74,Alliance,2025,deelnemers_actief,1182,1246,vervangen,10,Actieve deelnemers 1.246 1.182
74,Alliance,2025,deelnemers_slapers,680,2402,vervangen,10,Gewezen deelnemers 2.402 2.460
74,Alliance,2025,deelnemers_pensioengerechtigd,680,2085,vervangen,10,Pensioengerechtigden 2.085 2.074
74,Alliance,2025,deelnemers_totaal,2542,5733,vervangen,10,5.733 5.716
74,Alliance,2024,nominale_dekkingsgraad_pct,,120.2,gevuld,10,"Actuele dekkingsgraad 131,7 120,2"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,nominale_dekkingsgraad_pct,,129.7,gevuld,7,"Actueel 129,7"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,vereiste_dekkingsgraad_pct,117.1,116.8,vervangen,7,"Vereist 116,8"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_actief,9074,4640,vervangen,6,4.640
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_slapers,15451,9109,vervangen,6,9.109
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_pensioengerechtigd,5041,15198,vervangen,6,15.198
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_totaal,29566,28947,vervangen,6,28.947
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,nominale_dekkingsgraad_pct,,119,gevuld,7,"Actueel 129,7"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_actief,,5041,gevuld,6,4.640
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_slapers,,9074,gevuld,6,9.109
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_pensioengerechtigd,,15451,gevuld,6,15.198
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_totaal,,29566,gevuld,6,28.947
77,AT&T Nederland,2025,nominale_dekkingsgraad_pct,,134.5,gevuld,3,"Actuele dekkingsgraad 134,5%"
77,AT&T Nederland,2025,reele_dekkingsgraad_pct,,97.8,gevuld,3,"Reële dekkingsgraad 97,8%"
77,AT&T Nederland,2025,deelnemers_slapers,343,327,vervangen,3,Houders premievrije polissen 327
77,AT&T Nederland,2025,deelnemers_pensioengerechtigd,137,147,vervangen,3,Gepensioneerden 147
77,AT&T Nederland,2025,deelnemers_totaal,,474,gevuld,3,Totaal aantal deelnemers 474
77,AT&T Nederland,2024,nominale_dekkingsgraad_pct,,121.7,gevuld,3,"Actuele dekkingsgraad 134,5%"
77,AT&T Nederland,2024,deelnemers_actief,,0,gevuld,3,Actieve deelnemers 0
77,AT&T Nederland,2024,deelnemers_slapers,,343,gevuld,3,Houders premievrije polissen 327
77,AT&T Nederland,2024,deelnemers_pensioengerechtigd,,137,gevuld,3,Gepensioneerden 147
77,AT&T Nederland,2024,deelnemers_totaal,,480,gevuld,3,Totaal aantal deelnemers 474
78,Atos,2025,nominale_dekkingsgraad_pct,,139.8,gevuld,43,"Actuele dekkingsgraad 139,8 127,6"
78,Atos,2025,reele_dekkingsgraad_pct,,100.0,gevuld,43,"Reële dekkingsgraad 100,0 97,5"
78,Atos,2025,deelnemers_slapers,11300,10668,vervangen,6,Gewezen deelnemers 10.668 11.230
78,Atos,2025,deelnemers_pensioengerechtigd,4405,4773,vervangen,6,Pensioengerechtigden 4.773 4.405
78,Atos,2025,deelnemers_totaal,15705,15503,vervangen,6,Totaal deelnemers 15.503 15.705
78,Atos,2024,nominale_dekkingsgraad_pct,,127.6,gevuld,43,"Actuele dekkingsgraad 139,8 127,6"
78,Atos,2024,reele_dekkingsgraad_pct,,97.5,gevuld,43,"Reële dekkingsgraad 100,0 97,5"
78,Atos,2024,deelnemers_actief,,0,gevuld,48,Vanaf 1 januari 2014 is er geen actieve pensioenopbouw meer. Er zijn geen actieve deelnemers meer
78,Atos,2024,deelnemers_slapers,,11230,gevuld,6,Gewezen deelnemers 10.668 11.230
78,Atos,2024,deelnemers_pensioengerechtigd,,4405,gevuld,6,Pensioengerechtigden 4.773 4.405
78,Atos,2024,deelnemers_totaal,,15705,gevuld,6,Totaal deelnemers 15.503 15.705
79,Avebe,2025,beleggingsrendement_pct,4.6,4.1,vervangen,23,"Rendement beleggingen voor vermogensbeheerkosten 4,1% 17,5%"
79,Avebe,2025,nominale_dekkingsgraad_pct,,148.3,gevuld,5,"Actuele dekkingsgraad 148,3 137,6"
79,Avebe,2025,reele_dekkingsgraad_pct,,109.5,gevuld,5,"Reële dekkingsgraad 109,5 106,0"
79,Avebe,2025,deelnemers_actief,883,998,vervangen,4,Deelnemers 998 1.014
79,Avebe,2025,deelnemers_slapers,464,904,vervangen,4,Gewezen deelnemers 904 880
79,Avebe,2025,deelnemers_pensioengerechtigd,1477,2039,vervangen,4,Pensioengerechtigden 2.039 2.088
79,Avebe,2025,deelnemers_totaal,2824,3941,vervangen,4,3.941 3.982 (Hier wordt het aantal verzekerden weergegeven)
79,Avebe,2024,nominale_dekkingsgraad_pct,,137.6,gevuld,5,"Actuele dekkingsgraad 148,3 137,6"
79,Avebe,2024,reele_dekkingsgraad_pct,,106.0,gevuld,5,"Reële dekkingsgraad 109,5 106,0"
79,Avebe,2024,deelnemers_actief,,1014,gevuld,4,Deelnemers 998 1.014
79,Avebe,2024,deelnemers_slapers,,880,gevuld,4,Gewezen deelnemers 904 880
79,Avebe,2024,deelnemers_pensioengerechtigd,,2088,gevuld,4,Pensioengerechtigden 2.039 2.088
79,Avebe,2024,deelnemers_totaal,,3982,gevuld,4,3.941 3.982 (Hier wordt het aantal verzekerden weergegeven)
80,Avery Dennison,2025,nominale_dekkingsgraad_pct,,144.4,gevuld,7,"Actuele dekkingsgraad 2025 144,4 | 2024 130,6"
80,Avery Dennison,2025,reele_dekkingsgraad_pct,,101.9,gevuld,34,"De reële dekkingsgraad van het fonds bedraagt ultimo 2025: 101,9% (2024: 100,0%)"
80,Avery Dennison,2025,vereiste_dekkingsgraad_pct,116.9,116.1,vervangen,7,"Vereiste dekkingsgraad 2025 116,1 | 2024 117,3"
80,Avery Dennison,2025,deelnemers_actief,10066,487,vervangen,7,Deelnemers 2025 487 | 2024 473
80,Avery Dennison,2025,deelnemers_slapers,473,1208,vervangen,7,Gewezen deelnemers 2025 1.208 | 2024 1.188
80,Avery Dennison,2025,deelnemers_pensioengerechtigd,473,708,vervangen,7,Pensioengerechtigden 2025 708 | 2024 704
80,Avery Dennison,2025,deelnemers_totaal,11012,2403,vervangen,7,(totaalregel) 2025 2.403 | 2024 2.365
80,Avery Dennison,2024,nominale_dekkingsgraad_pct,,130.6,gevuld,7,"Actuele dekkingsgraad 2025 144,4 | 2024 130,6"
80,Avery Dennison,2024,reele_dekkingsgraad_pct,,100.0,gevuld,34,"De reële dekkingsgraad van het fonds bedraagt ultimo 2025: 101,9% (2024: 100,0%)"
80,Avery Dennison,2024,deelnemers_actief,,473,gevuld,7,Deelnemers 2025 487 | 2024 473
80,Avery Dennison,2024,deelnemers_slapers,,1188,gevuld,7,Gewezen deelnemers 2025 1.208 | 2024 1.188
80,Avery Dennison,2024,deelnemers_pensioengerechtigd,,704,gevuld,7,Pensioengerechtigden 2025 708 | 2024 704
80,Avery Dennison,2024,deelnemers_totaal,,2365,gevuld,7,(totaalregel) 2025 2.403 | 2024 2.365
81,Brocacef,2025,beleggingsrendement_pct,-0.8,-1.11,vervangen,4,"Beleggingsrendement in % (1,11) 8,88"
81,Brocacef,2025,nominale_dekkingsgraad_pct,,142.9,gevuld,4,"Aanwezige dekkingsgraad (in %) 142,9 126,0"
81,Brocacef,2025,reele_dekkingsgraad_pct,,99.4,gevuld,60,"Reële dekkingsgraad 99,4 95,3"
81,Brocacef,2025,vereiste_dekkingsgraad_pct,117.5,117.2,vervangen,4,"Vereiste dekkingsgraad (in %) 117,2 117,0"
81,Brocacef,2025,deelnemers_actief,1082,1065,vervangen,4,Actieve deelnemers 1.065 1.082
81,Brocacef,2025,deelnemers_slapers,1846,1915,vervangen,4,Premievrije rechten ('slapers') 1.915 1.846
81,Brocacef,2025,deelnemers_pensioengerechtigd,355,1197,vervangen,4,Pensioentrekkenden 1.197 1.171
81,Brocacef,2025,deelnemers_totaal,3283,4215,vervangen,4,Totaal 4.215 4.135
81,Brocacef,2024,nominale_dekkingsgraad_pct,,126.0,gevuld,4,"Aanwezige dekkingsgraad (in %) 142,9 126,0"
81,Brocacef,2024,reele_dekkingsgraad_pct,,95.3,gevuld,60,"Reële dekkingsgraad 99,4 95,3"
81,Brocacef,2024,deelnemers_actief,,1082,gevuld,4,Actieve deelnemers 1.065 1.082
81,Brocacef,2024,deelnemers_slapers,,1846,gevuld,4,Premievrije rechten ('slapers') 1.915 1.846
81,Brocacef,2024,deelnemers_pensioengerechtigd,,1171,gevuld,4,Pensioentrekkenden 1.197 1.171
81,Brocacef,2024,deelnemers_totaal,,4135,gevuld,4,Totaal 4.215 4.135
82,Campina,2025,nominale_dekkingsgraad_pct,,139.8,gevuld,6,"Nominale dekkingsgraad 139,8 131,2 125,8"
82,Campina,2025,reele_dekkingsgraad_pct,,101.6,gevuld,37,"Eind 2025 bedraagt de reële dekkingsgraad 101,6% (2024: 102,0%)."
82,Campina,2025,deelnemers_actief,,40,gevuld,6,Deelnemers (arbeidsongeschikten) 40 46 55
82,Campina,2025,deelnemers_slapers,,2549,gevuld,6,Gewezen deelnemers ('slapers') 2.549 2.656 2.807
82,Campina,2025,deelnemers_pensioengerechtigd,,6371,gevuld,6,Pensioengerechtigden 6.371 6.665 6.745
82,Campina,2025,deelnemers_totaal,10020,9508,vervangen,6,(totaalregel) 9.508 10.020 10.344
82,Campina,2024,nominale_dekkingsgraad_pct,,131.2,gevuld,6,"Nominale dekkingsgraad 139,8 131,2 125,8"
82,Campina,2024,reele_dekkingsgraad_pct,,102.0,gevuld,37,"Eind 2025 bedraagt de reële dekkingsgraad 101,6% (2024: 102,0%)."
82,Campina,2024,deelnemers_actief,,46,gevuld,6,Deelnemers (arbeidsongeschikten) 40 46 55
82,Campina,2024,deelnemers_slapers,,2656,gevuld,6,Gewezen deelnemers ('slapers') 2.549 2.656 2.807
82,Campina,2024,deelnemers_pensioengerechtigd,,6665,gevuld,6,Pensioengerechtigden 6.371 6.665 6.745
82,Campina,2024,deelnemers_totaal,,10020,gevuld,6,(totaalregel) 9.508 10.020 10.344
83,Capgemini / Capgemini Nederland,2025,nominale_dekkingsgraad_pct,,118.1,gevuld,8,"Dekkingsgraad 118,1% 109,7%"
83,Capgemini / Capgemini Nederland,2025,deelnemers_actief,,5235,gevuld,7,Deelnemers 5.235 5.177
83,Capgemini / Capgemini Nederland,2025,deelnemers_slapers,,10852,gevuld,7,Gewezen deelnemers 10.852 10.359
83,Capgemini / Capgemini Nederland,2025,deelnemers_pensioengerechtigd,,1848,gevuld,7,Pensioengerechtigden 1.848 1.654
83,Capgemini / Capgemini Nederland,2025,deelnemers_totaal,,17935,gevuld,7,Totaal 17.935 17.190
83,Capgemini / Capgemini Nederland,2024,nominale_dekkingsgraad_pct,,109.7,gevuld,8,"Dekkingsgraad 118,1% 109,7%"
83,Capgemini / Capgemini Nederland,2024,deelnemers_actief,,5177,gevuld,7,Deelnemers 5.235 5.177
83,Capgemini / Capgemini Nederland,2024,deelnemers_slapers,,10359,gevuld,7,Gewezen deelnemers 10.852 10.359
83,Capgemini / Capgemini Nederland,2024,deelnemers_pensioengerechtigd,,1654,gevuld,7,Pensioengerechtigden 1.848 1.654
83,Capgemini / Capgemini Nederland,2024,deelnemers_totaal,,17190,gevuld,7,Totaal 17.935 17.190
84,Cargill,2025,nominale_dekkingsgraad_pct,,127.9,gevuld,5,"Dekkingsgraad 127,9% 117,4%"
84,Cargill,2025,reele_dekkingsgraad_pct,,89.8,gevuld,6,"Reële dekkingsgraad 89,8% 88,4%"
84,Cargill,2025,vereiste_dekkingsgraad_pct,111.1,110.4,vervangen,6,"Vereiste dekkingsgraad 110,4% 111,6%"
84,Cargill,2025,deelnemers_actief,22831,745,vervangen,5,Deelnemers 745 895
84,Cargill,2025,deelnemers_slapers,1701,1756,vervangen,5,Gewezen deelnemers 1.756 1.701
84,Cargill,2025,deelnemers_pensioengerechtigd,1383,1347,vervangen,5,Uitkeringsgerechtigden 1.347 1.276
84,Cargill,2025,deelnemers_totaal,,3848,gevuld,5,Totaal 3.848 3.872
84,Cargill,2024,nominale_dekkingsgraad_pct,,117.4,gevuld,5,"Dekkingsgraad 127,9% 117,4%"
84,Cargill,2024,reele_dekkingsgraad_pct,,88.4,gevuld,6,"Reële dekkingsgraad 89,8% 88,4%"
84,Cargill,2024,deelnemers_actief,,895,gevuld,5,Deelnemers 745 895
84,Cargill,2024,deelnemers_slapers,,1701,gevuld,5,Gewezen deelnemers 1.756 1.701
84,Cargill,2024,deelnemers_pensioengerechtigd,,1276,gevuld,5,Uitkeringsgerechtigden 1.347 1.276
84,Cargill,2024,deelnemers_totaal,,3872,gevuld,5,Totaal 3.848 3.872
85,Citigroup,2025,nominale_dekkingsgraad_pct,,138.1,gevuld,3,"Aanwezige dekkingsgraad 2025 138,1% | 2024 125,0%"
85,Citigroup,2025,reele_dekkingsgraad_pct,,96.0,gevuld,3,"Reële dekkingsgraad 2025 96,0% | 2024 94,1%"
85,Citigroup,2025,vereiste_dekkingsgraad_pct,114.9,115.1,vervangen,3,"Vereiste dekkingsgraad strategisch 2025 115,1% | 2024 114,8%"
85,Citigroup,2025,deelnemers_slapers,164,157,vervangen,3,Gewezen deelnemers 2025 157 | 2024 164
85,Citigroup,2025,deelnemers_totaal,489,318,vervangen,3,Totaal 2025 318 | 2024 325
85,Citigroup,2024,nominale_dekkingsgraad_pct,,125.0,gevuld,3,"Aanwezige dekkingsgraad 2025 138,1% | 2024 125,0%"
85,Citigroup,2024,deelnemers_actief,,0,gevuld,3,Actieve deelnemers 2025 0 | 2024 0
85,Citigroup,2024,deelnemers_slapers,,164,gevuld,3,Gewezen deelnemers 2025 157 | 2024 164
85,Citigroup,2024,deelnemers_totaal,,325,gevuld,3,Totaal 2025 318 | 2024 325
86,Cosun / Koninklijke Cosun,2025,beleggingsrendement_pct,-5.2,-5.6,vervangen,6,"Beleggingsperformance Totaal bruto -5,6% 7,7% 7,6% (kop 2025 2024 2023 2022 2021)"
86,Cosun / Koninklijke Cosun,2025,nominale_dekkingsgraad_pct,,129.7,gevuld,6,"Dekkingsgraad 129,7% 121,2% 121,2%"
86,Cosun / Koninklijke Cosun,2025,reele_dekkingsgraad_pct,,94.6,gevuld,6,"Reële dekkingsgraad 94,6% 94,6% 97,8%"
86,Cosun / Koninklijke Cosun,2025,deelnemers_actief,1205,1242,vervangen,6,Actieve deelnemers 1.242 1.205 1.137
86,Cosun / Koninklijke Cosun,2025,deelnemers_slapers,60,734,vervangen,6,Premievrije deelnemers 734 673 632
86,Cosun / Koninklijke Cosun,2025,deelnemers_totaal,2926,3639,vervangen,6,Totaal 3.639 3.539 3.422
86,Cosun / Koninklijke Cosun,2024,nominale_dekkingsgraad_pct,,121.2,gevuld,6,"Dekkingsgraad 129,7% 121,2% 121,2%"
86,Cosun / Koninklijke Cosun,2024,reele_dekkingsgraad_pct,,94.6,gevuld,6,"Reële dekkingsgraad 94,6% 94,6% 97,8%"
86,Cosun / Koninklijke Cosun,2024,deelnemers_actief,,1205,gevuld,6,Actieve deelnemers 1.242 1.205 1.137
86,Cosun / Koninklijke Cosun,2024,deelnemers_slapers,,673,gevuld,6,Premievrije deelnemers 734 673 632
86,Cosun / Koninklijke Cosun,2024,deelnemers_totaal,,3539,gevuld,6,Totaal 3.639 3.539 3.422
87,De Nederlandsche Bank,2025,beleggingsrendement_pct,-4.4,-4.57,vervangen,15,"Totaal rendement beleggingsportefeuille -4,57% 8,40%"
87,De Nederlandsche Bank,2025,nominale_dekkingsgraad_pct,,145.9,gevuld,15,"Dekkingsgraad 145,9% 136,3%"
87,De Nederlandsche Bank,2025,reele_dekkingsgraad_pct,,102.4,gevuld,15,"Reële dekkingsgraad 102,4% 102,5%"
87,De Nederlandsche Bank,2025,deelnemers_actief,454,2581,vervangen,15,Deelnemers 2.581 2.525
87,De Nederlandsche Bank,2025,deelnemers_slapers,2379,2448,vervangen,15,Gewezen deelnemers 2.448 2.379
87,De Nederlandsche Bank,2025,deelnemers_pensioengerechtigd,454,1705,vervangen,15,Uitkeringsgerechtigden 1.705 1.657
87,De Nederlandsche Bank,2025,deelnemers_totaal,3287,6734,vervangen,15,Totaal 6.734 6.561
87,De Nederlandsche Bank,2024,nominale_dekkingsgraad_pct,,136.3,gevuld,15,"Dekkingsgraad 145,9% 136,3%"
87,De Nederlandsche Bank,2024,reele_dekkingsgraad_pct,,102.5,gevuld,15,"Reële dekkingsgraad 102,4% 102,5%"
87,De Nederlandsche Bank,2024,deelnemers_actief,,2525,gevuld,15,Deelnemers 2.581 2.525
87,De Nederlandsche Bank,2024,deelnemers_slapers,,2379,gevuld,15,Gewezen deelnemers 2.448 2.379
87,De Nederlandsche Bank,2024,deelnemers_pensioengerechtigd,,1657,gevuld,15,Uitkeringsgerechtigden 1.705 1.657
87,De Nederlandsche Bank,2024,deelnemers_totaal,,6561,gevuld,15,Totaal 6.734 6.561
88,Delta Lloyd,2025,nominale_dekkingsgraad_pct,,139.2,gevuld,10,"Actuele DNB-dekkingsgraad 139,2% 130,9% 127,4%"
88,Delta Lloyd,2025,reele_dekkingsgraad_pct,,102.2,gevuld,45,"Reële dekkingsgraad volgens richtlijnen FTK 102,2% 99,5% (31 december 2025 / 31 december 2024)"
88,Delta Lloyd,2025,vereiste_dekkingsgraad_pct,111.0,110.4,vervangen,45,"Dekkingsgraad op basis van het vereist eigen vermogen 110,4% 112,5%"
88,Delta Lloyd,2025,deelnemers_actief,,1270,gevuld,9,Actieve deelnemers 1) 1.270 1.378 1.543
88,Delta Lloyd,2025,deelnemers_slapers,,6040,gevuld,9,Gewezen deelnemers ('slapers') 6.040 6.179 6.339
88,Delta Lloyd,2025,deelnemers_pensioengerechtigd,,4589,gevuld,9,Pensioengerechtigden 4.589 4.482 4.326
88,Delta Lloyd,2025,deelnemers_totaal,,11899,gevuld,9,Totaal 11.899 12.039 12.208
88,Delta Lloyd,2024,nominale_dekkingsgraad_pct,,130.9,gevuld,10,"Actuele DNB-dekkingsgraad 139,2% 130,9% 127,4%"
88,Delta Lloyd,2024,reele_dekkingsgraad_pct,,99.5,gevuld,45,"Reële dekkingsgraad volgens richtlijnen FTK 102,2% 99,5% (31 december 2025 / 31 december 2024)"
89,DHL Nederland,2025,beleggingsrendement_pct,-5.0,-5.2,vervangen,9,"Rendement op basis van total return -5,20% 12,80% 4,96% (kop 2025 2024 2023 2022 2021)"
89,DHL Nederland,2025,nominale_dekkingsgraad_pct,,145.2,gevuld,9,"Dekkingsgraad FTK 145,2% 137,8% 131,8%"
89,DHL Nederland,2025,reele_dekkingsgraad_pct,,105.2,gevuld,27,"Ultimo 2025 bedroeg de reële dekkingsgraad 105,2% (ultimo 2024 was dit 104,1%)."
89,DHL Nederland,2025,deelnemers_actief,2989,3031,vervangen,9,Actieve deelnemers 1) 3.031 2.989 2.958
89,DHL Nederland,2025,deelnemers_slapers,8147,7982,vervangen,9,Gewezen deelnemers 7.982 8.147 8.232
89,DHL Nederland,2025,deelnemers_pensioengerechtigd,4958,5081,vervangen,9,Pensioengerechtigden 5.081 4.958 4.898
89,DHL Nederland,2024,nominale_dekkingsgraad_pct,,137.8,gevuld,9,"Dekkingsgraad FTK 145,2% 137,8% 131,8%"
89,DHL Nederland,2024,reele_dekkingsgraad_pct,,104.1,gevuld,27,"Ultimo 2025 bedroeg de reële dekkingsgraad 105,2% (ultimo 2024 was dit 104,1%)."
89,DHL Nederland,2024,deelnemers_actief,,2989,gevuld,9,Actieve deelnemers 1) 3.031 2.989 2.958
89,DHL Nederland,2024,deelnemers_slapers,,8147,gevuld,9,Gewezen deelnemers 7.982 8.147 8.232
89,DHL Nederland,2024,deelnemers_pensioengerechtigd,,4958,gevuld,9,Pensioengerechtigden 5.081 4.958 4.898
90,DOW,2025,nominale_dekkingsgraad_pct,,121.3,gevuld,7,"Actuele dekkingsgraad 5) 121,3% 113,1%"
90,DOW,2025,reele_dekkingsgraad_pct,,88.4,gevuld,22,"Reële dekkingsgraad 1) 88,4% 88,1%"
90,DOW,2024,nominale_dekkingsgraad_pct,,113.1,gevuld,7,"Actuele dekkingsgraad 5) 121,3% 113,1%"
90,DOW,2024,reele_dekkingsgraad_pct,,88.1,gevuld,22,"Reële dekkingsgraad 1) 88,4% 88,1%"
91,DSM Nederland,2025,nominale_dekkingsgraad_pct,,135.9,gevuld,10,"Dekkingsgraad PDN 135,9% 122,3%"
91,DSM Nederland,2025,reele_dekkingsgraad_pct,,98.6,gevuld,50,"De reële dekkingsgraad is volgens artikel 133b van de Pensioenwet berekend op 98,6%. ... Vorig jaar was de reële dekkingsgraad 95,3%."
91,DSM Nederland,2025,deelnemers_actief,5629,5563,vervangen,10,Actieven (incl. postactieven en arbeidsongeschikten) 5.563 5.629
91,DSM Nederland,2025,deelnemers_slapers,8382,8147,vervangen,10,Gewezen deelnemers 8.147 8.382
91,DSM Nederland,2025,deelnemers_totaal,26646,26345,vervangen,10,Totaal aantal deelnemers (in personen) 26.345 26.646
91,DSM Nederland,2024,reele_dekkingsgraad_pct,,95.3,gevuld,50,"De reële dekkingsgraad is volgens artikel 133b van de Pensioenwet berekend op 98,6%. ... Vorig jaar was de reële dekkingsgraad 95,3%."
92,Ecolab,2025,beleggingsrendement_pct,1.4,-2.0,vervangen,11,"Beleggingsrendement in % -2,0% 13,2% 11,0% (kop Boekjaar 2025 2024 2023)"
92,Ecolab,2025,nominale_dekkingsgraad_pct,,148.3,gevuld,11,"Aanwezige dekkingsgraad (in %) 148,3% 135,4% 134,0%"
92,Ecolab,2025,reele_dekkingsgraad_pct,,108.1,gevuld,11,"Reële dekkingsgraad (in %) 108,1% 105,9% 102,0%"
92,Ecolab,2025,deelnemers_actief,,101,gevuld,11,Actieve deelnemers 101 110 127
92,Ecolab,2025,deelnemers_slapers,299,294,vervangen,11,"Premievrije rechten (""slapers"") 294 299 297"
92,Ecolab,2025,deelnemers_pensioengerechtigd,324,220,vervangen,11,Pensioentrekkenden 220 214 205
92,Ecolab,2024,nominale_dekkingsgraad_pct,,135.4,gevuld,11,"Aanwezige dekkingsgraad (in %) 148,3% 135,4% 134,0%"
92,Ecolab,2024,reele_dekkingsgraad_pct,,105.9,gevuld,11,"Reële dekkingsgraad (in %) 108,1% 105,9% 102,0%"
92,Ecolab,2024,deelnemers_actief,,110,gevuld,11,Actieve deelnemers 101 110 127
92,Ecolab,2024,deelnemers_slapers,,299,gevuld,11,"Premievrije rechten (""slapers"") 294 299 297"
92,Ecolab,2024,deelnemers_pensioengerechtigd,,214,gevuld,11,Pensioentrekkenden 220 214 205
93,Essity,2025,beleggingsrendement_pct,-0.6,-0.8,vervangen,8,"Totaal beleggingsportefeuille risico fonds -0,8% 9,8%"
93,Essity,2025,nominale_dekkingsgraad_pct,,131.3,gevuld,7,"Actuele dekkingsgraad 131,3% 117,1%"
93,Essity,2025,reele_dekkingsgraad_pct,,93.1,gevuld,7,"Reële dekkingsgraad 93,1% 88,7%"
93,Essity,2025,deelnemers_actief,1481,1539,vervangen,7,actieve deelnemers 1.539 1.481
93,Essity,2025,deelnemers_pensioengerechtigd,946,1021,vervangen,7,pensioengerechtigden 1.021 946
93,Essity,2025,deelnemers_totaal,3927,4052,vervangen,7,Totaal deelnemers 4.052 3.927
93,Essity,2024,nominale_dekkingsgraad_pct,,117.1,gevuld,7,"Actuele dekkingsgraad 131,3% 117,1%"
93,Essity,2024,deelnemers_actief,,1481,gevuld,7,actieve deelnemers 1.539 1.481
93,Essity,2024,deelnemers_pensioengerechtigd,,946,gevuld,7,pensioengerechtigden 1.021 946
93,Essity,2024,deelnemers_totaal,,3927,gevuld,7,Totaal deelnemers 4.052 3.927
95,Flexsecurity (Randstad),2025,beleggingsrendement_pct,,4.3,gevuld,6,"Performance beleggingsportefeuilles Totale portefeuille 4,3% 12,1% 9,3% (kop 2025 2024 2023 2022 2021)"
95,Flexsecurity (Randstad),2025,beleidsdekkingsgraad_pct,,106.5,gevuld,6,"Beleidsdekkingsgraad 106,5% 106,5% 105,7%"
95,Flexsecurity (Randstad),2025,nominale_dekkingsgraad_pct,,103.5,gevuld,6,"Dekkingsgraad 103,5% 106,8% 106,2%"
95,Flexsecurity (Randstad),2025,reele_dekkingsgraad_pct,,103.7,gevuld,6,"Reële dekkingsgraad 103,7% 104,7% 103,7%"
95,Flexsecurity (Randstad),2025,vereiste_dekkingsgraad_pct,,100.9,gevuld,6,"Vereiste dekkingsgraad 100,9% 101,1% 101,1%"
95,Flexsecurity (Randstad),2025,aum_euro_bn,,0.697763,gevuld,6,Financiële gegevens (in duizenden euro) Totaal belegd vermogen 697.763 673.310
95,Flexsecurity (Randstad),2025,deelnemers_actief,,58195,gevuld,5,Actieve deelnemers 58.195 59.153 60.631
95,Flexsecurity (Randstad),2025,deelnemers_slapers,,175730,gevuld,5,Gewezen deelnemers 175.730 174.929 157.499
95,Flexsecurity (Randstad),2025,deelnemers_totaal,,233925,gevuld,5,Totaal 233.925 234.082 218.130
95,Flexsecurity (Randstad),2024,nominale_dekkingsgraad_pct,,106.8,gevuld,6,"Dekkingsgraad 103,5% 106,8% 106,2%"
