fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
74,Alliance,2024,nominale_dekkingsgraad_pct,,120.2,gevuld,10,"Actuele dekkingsgraad 131,7 120,2"
74,Alliance,2024,vereiste_dekkingsgraad_pct,123.2,124.3,afwijking_2024,10,"Vereiste dekkingsgraad 123,7 124,3"
74,Alliance,2024,aum_euro_bn,0.653,0.683944,afwijking_2024,61,Beleggingen voor risico pensioenfonds 685.584 683.944 (x EUR 1.000)
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,nominale_dekkingsgraad_pct,,129.7,gevuld,7,"Actueel 129,7"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,vereiste_dekkingsgraad_pct,117.1,116.8,vervangen,7,"Vereist 116,8"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,aum_euro_bn,5.108,5.297,ter_beoordeling,7,Pensioenvermogen 5.297 (Bedragen in € miljoen)
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_actief,9074,4640,vervangen,6,4.640
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_slapers,15451,9109,vervangen,6,9.109
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_pensioengerechtigd,5041,15198,vervangen,6,15.198
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2025,deelnemers_totaal,29566,28947,vervangen,6,28.947
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,nominale_dekkingsgraad_pct,,119,gevuld,7,"Actueel 129,7"
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,aum_euro_bn,5.258,5.427,afwijking_2024,7,Pensioenvermogen 5.297 (Bedragen in € miljoen)
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_actief,,5041,gevuld,6,4.640
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_slapers,,9074,gevuld,6,9.109
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_pensioengerechtigd,,15451,gevuld,6,15.198
75,"APF (AkzoNobel, Nouryon, Nobian, Salt)",2024,deelnemers_totaal,,29566,gevuld,6,28.947
77,AT&T Nederland,2025,nominale_dekkingsgraad_pct,,134.5,gevuld,3,"Actuele dekkingsgraad 134,5%"
77,AT&T Nederland,2025,reele_dekkingsgraad_pct,,97.8,gevuld,3,"Reële dekkingsgraad 97,8%"
77,AT&T Nederland,2025,rente_afdekking_pct,79.5,80.0,ter_beoordeling,16,Hiermee wordt 80% (2024: 58%) van het renterisico afgedekt
77,AT&T Nederland,2025,aum_euro_bn,0.16,0.164181,ter_beoordeling,35,Balans (in € '000): Beleggingen voor risico Pensioenfonds 164.181 (2024: 164.007)
77,AT&T Nederland,2025,deelnemers_actief,343,0,vervangen,3,Actieve deelnemers 0
77,AT&T Nederland,2025,deelnemers_slapers,343,327,vervangen,3,Houders premievrije polissen 327
77,AT&T Nederland,2025,deelnemers_pensioengerechtigd,137,147,vervangen,3,Gepensioneerden 147
77,AT&T Nederland,2025,deelnemers_totaal,,474,gevuld,3,Totaal aantal deelnemers 474
77,AT&T Nederland,2024,beleggingsrendement_pct,9.3,8.56,afwijking_2024,4,"Het beleggingsrendement in 2025 was 0,47% (2024: 8,56%)."
77,AT&T Nederland,2024,nominale_dekkingsgraad_pct,,121.7,gevuld,3,"Actuele dekkingsgraad 134,5%"
77,AT&T Nederland,2024,vereiste_dekkingsgraad_pct,120.9,120.4,afwijking_2024,3,"Vereiste dekkingsgraad 113,4%"
77,AT&T Nederland,2024,rente_afdekking_pct,54.7,58.0,afwijking_2024,16,Hiermee wordt 80% (2024: 58%) van het renterisico afgedekt
77,AT&T Nederland,2024,deelnemers_actief,,0,gevuld,3,Actieve deelnemers 0
77,AT&T Nederland,2024,deelnemers_slapers,,343,gevuld,3,Houders premievrije polissen 327
77,AT&T Nederland,2024,deelnemers_pensioengerechtigd,,137,gevuld,3,Gepensioneerden 147
77,AT&T Nederland,2024,deelnemers_totaal,,480,gevuld,3,Totaal aantal deelnemers 474
78,Atos,2025,nominale_dekkingsgraad_pct,,139.8,gevuld,43,"Actuele dekkingsgraad 139,8 127,6"
78,Atos,2025,reele_dekkingsgraad_pct,,100.0,gevuld,43,"Reële dekkingsgraad 100,0 97,5"
78,Atos,2025,rente_afdekking_pct,82.2,70.0,ter_beoordeling,69,"De renteafdekking was stabiel vanaf het begin jaar tot en met oktober 2025 (60%), in de opvolgende maanden was de renteafdekking 70%"
78,Atos,2025,aum_euro_bn,2.34,2.557,ter_beoordeling,6,Belegd vermogen (€ miljoenen) 2.557 2.602
78,Atos,2025,deelnemers_actief,,0,gevuld,48,Vanaf 1 januari 2014 is er geen actieve pensioenopbouw meer. Er zijn geen actieve deelnemers meer
78,Atos,2025,deelnemers_slapers,11300,10668,vervangen,6,Gewezen deelnemers 10.668 11.230
78,Atos,2025,deelnemers_pensioengerechtigd,4405,4773,vervangen,6,Pensioengerechtigden 4.773 4.405
78,Atos,2025,deelnemers_totaal,15705,15503,vervangen,6,Totaal deelnemers 15.503 15.705
78,Atos,2024,nominale_dekkingsgraad_pct,,127.6,gevuld,43,"Actuele dekkingsgraad 139,8 127,6"
78,Atos,2024,reele_dekkingsgraad_pct,,97.5,gevuld,43,"Reële dekkingsgraad 100,0 97,5"
78,Atos,2024,rente_afdekking_pct,69.4,60.0,afwijking_2024,69,"De renteafdekking was stabiel vanaf het begin jaar tot en met oktober 2025 (60%), in de opvolgende maanden was de renteafdekking 70%"
78,Atos,2024,aum_euro_bn,2.366,2.602,afwijking_2024,6,Belegd vermogen (€ miljoenen) 2.557 2.602
78,Atos,2024,deelnemers_actief,,0,gevuld,48,Vanaf 1 januari 2014 is er geen actieve pensioenopbouw meer. Er zijn geen actieve deelnemers meer
78,Atos,2024,deelnemers_slapers,,11230,gevuld,6,Gewezen deelnemers 10.668 11.230
78,Atos,2024,deelnemers_pensioengerechtigd,,4405,gevuld,6,Pensioengerechtigden 4.773 4.405
78,Atos,2024,deelnemers_totaal,,15705,gevuld,6,Totaal deelnemers 15.503 15.705
79,Avebe,2025,beleggingsrendement_pct,4.6,4.1,vervangen,23,"Rendement beleggingen voor vermogensbeheerkosten 4,1% 17,5%"
79,Avebe,2025,nominale_dekkingsgraad_pct,,148.3,gevuld,5,"Actuele dekkingsgraad 148,3 137,6"
79,Avebe,2025,reele_dekkingsgraad_pct,,109.5,gevuld,5,"Reële dekkingsgraad 109,5 106,0"
79,Avebe,2025,deelnemers_actief,883,998,vervangen,4,Deelnemers 998 1.014
79,Avebe,2025,deelnemers_slapers,464,904,vervangen,4,Gewezen deelnemers 904 880
79,Avebe,2025,deelnemers_pensioengerechtigd,1477,2039,vervangen,4,Pensioengerechtigden 2.039 2.088
79,Avebe,2025,deelnemers_totaal,2824,3941,vervangen,4,3.941 3.982 (Hier wordt het aantal verzekerden weergegeven)
79,Avebe,2024,beleggingsrendement_pct,17.8,17.5,afwijking_2024,23,"Rendement beleggingen voor vermogensbeheerkosten 4,1% 17,5%"
79,Avebe,2024,nominale_dekkingsgraad_pct,,137.6,gevuld,5,"Actuele dekkingsgraad 148,3 137,6"
79,Avebe,2024,reele_dekkingsgraad_pct,,106.0,gevuld,5,"Reële dekkingsgraad 109,5 106,0"
79,Avebe,2024,vereiste_dekkingsgraad_pct,116.9,117.5,afwijking_2024,5,"Vereiste dekkingsgraad 118,1 117,5"
79,Avebe,2024,deelnemers_actief,,1014,gevuld,4,Deelnemers 998 1.014
79,Avebe,2024,deelnemers_slapers,,880,gevuld,4,Gewezen deelnemers 904 880
79,Avebe,2024,deelnemers_pensioengerechtigd,,2088,gevuld,4,Pensioengerechtigden 2.039 2.088
79,Avebe,2024,deelnemers_totaal,,3982,gevuld,4,3.941 3.982 (Hier wordt het aantal verzekerden weergegeven)
80,Avery Dennison,2025,nominale_dekkingsgraad_pct,,144.4,gevuld,7,"Actuele dekkingsgraad 2025 144,4 | 2024 130,6"
80,Avery Dennison,2025,reele_dekkingsgraad_pct,,101.9,gevuld,34,"De reële dekkingsgraad van het fonds bedraagt ultimo 2025: 101,9% (2024: 100,0%)"
80,Avery Dennison,2025,vereiste_dekkingsgraad_pct,116.9,116.1,vervangen,7,"Vereiste dekkingsgraad 2025 116,1 | 2024 117,3"
80,Avery Dennison,2025,rente_afdekking_pct,85.5,88.1,ter_beoordeling,37,"De mate van renteafdekking per eind december 2025 bedroeg 88,1% op basis van de niet-geïndexeerde kasstromen"
80,Avery Dennison,2025,deelnemers_actief,10066,487,vervangen,7,Deelnemers 2025 487 | 2024 473
80,Avery Dennison,2025,deelnemers_slapers,473,1208,vervangen,7,Gewezen deelnemers 2025 1.208 | 2024 1.188
80,Avery Dennison,2025,deelnemers_pensioengerechtigd,473,708,vervangen,7,Pensioengerechtigden 2025 708 | 2024 704
80,Avery Dennison,2025,deelnemers_totaal,11012,2403,vervangen,7,(totaalregel) 2025 2.403 | 2024 2.365
80,Avery Dennison,2024,beleggingsrendement_pct,9.6,9.8,afwijking_2024,8,"Beleggingsrendement voor risico fonds (%) Totaal rendement 2025 -2,6 | 2024 9,8"
80,Avery Dennison,2024,nominale_dekkingsgraad_pct,,130.6,gevuld,7,"Actuele dekkingsgraad 2025 144,4 | 2024 130,6"
80,Avery Dennison,2024,reele_dekkingsgraad_pct,,100.0,gevuld,34,"De reële dekkingsgraad van het fonds bedraagt ultimo 2025: 101,9% (2024: 100,0%)"
80,Avery Dennison,2024,deelnemers_actief,,473,gevuld,7,Deelnemers 2025 487 | 2024 473
80,Avery Dennison,2024,deelnemers_slapers,,1188,gevuld,7,Gewezen deelnemers 2025 1.208 | 2024 1.188
80,Avery Dennison,2024,deelnemers_pensioengerechtigd,,704,gevuld,7,Pensioengerechtigden 2025 708 | 2024 704
80,Avery Dennison,2024,deelnemers_totaal,,2365,gevuld,7,(totaalregel) 2025 2.403 | 2024 2.365
81,Brocacef,2025,beleggingsrendement_pct,-0.8,-1.11,vervangen,4,"Beleggingsrendement in % (1,11) 8,88"
81,Brocacef,2025,nominale_dekkingsgraad_pct,,142.9,gevuld,4,"Aanwezige dekkingsgraad (in %) 142,9 126,0"
81,Brocacef,2025,reele_dekkingsgraad_pct,,99.4,gevuld,60,"Reële dekkingsgraad 99,4 95,3"
81,Brocacef,2025,vereiste_dekkingsgraad_pct,117.5,117.2,vervangen,4,"Vereiste dekkingsgraad (in %) 117,2 117,0"
81,Brocacef,2025,rente_afdekking_pct,71.3,67.4,ter_beoordeling,39,"S1 Renterisico ... 31 december 2025: 67,4% afgedekt door middel van obligaties en derivaten"
81,Brocacef,2025,deelnemers_actief,1082,1065,vervangen,4,Actieve deelnemers 1.065 1.082
81,Brocacef,2025,deelnemers_slapers,1846,1915,vervangen,4,Premievrije rechten ('slapers') 1.915 1.846
81,Brocacef,2025,deelnemers_pensioengerechtigd,355,1197,vervangen,4,Pensioentrekkenden 1.197 1.171
81,Brocacef,2025,deelnemers_totaal,3283,4215,vervangen,4,Totaal 4.215 4.135
81,Brocacef,2024,nominale_dekkingsgraad_pct,,126.0,gevuld,4,"Aanwezige dekkingsgraad (in %) 142,9 126,0"
81,Brocacef,2024,reele_dekkingsgraad_pct,,95.3,gevuld,60,"Reële dekkingsgraad 99,4 95,3"
81,Brocacef,2024,rente_afdekking_pct,63.2,63.8,afwijking_2024,39,"S1 Renterisico ... 31 december 2025: 67,4% afgedekt door middel van obligaties en derivaten"
81,Brocacef,2024,deelnemers_actief,,1082,gevuld,4,Actieve deelnemers 1.065 1.082
81,Brocacef,2024,deelnemers_slapers,,1846,gevuld,4,Premievrije rechten ('slapers') 1.915 1.846
81,Brocacef,2024,deelnemers_pensioengerechtigd,,1171,gevuld,4,Pensioentrekkenden 1.197 1.171
81,Brocacef,2024,deelnemers_totaal,,4135,gevuld,4,Totaal 4.215 4.135
82,Campina,2025,nominale_dekkingsgraad_pct,,139.8,gevuld,6,"Nominale dekkingsgraad 139,8 131,2 125,8"
82,Campina,2025,reele_dekkingsgraad_pct,,101.6,gevuld,37,"Eind 2025 bedraagt de reële dekkingsgraad 101,6% (2024: 102,0%)."
82,Campina,2025,rente_afdekking_pct,102.2,100.3,ter_beoordeling,53,"S1 Renterisico ... 31 december 2025: 100,3% afgedekt. 31 december 2024: 78,7% afgedekt."
82,Campina,2025,aum_euro_bn,1.249,1.3623,ter_beoordeling,6,"Beleggingsportefeuille (EUR 1 miljoen) totaal 1.362,3 1.387,9"
82,Campina,2025,deelnemers_actief,,40,gevuld,6,Deelnemers (arbeidsongeschikten) 40 46 55
82,Campina,2025,deelnemers_slapers,,2549,gevuld,6,Gewezen deelnemers ('slapers') 2.549 2.656 2.807
82,Campina,2025,deelnemers_pensioengerechtigd,,6371,gevuld,6,Pensioengerechtigden 6.371 6.665 6.745
82,Campina,2025,deelnemers_totaal,10020,9508,vervangen,6,(totaalregel) 9.508 10.020 10.344
82,Campina,2024,beleggingsrendement_pct,7.3,7.5,afwijking_2024,6,"Beleggingsrendement 0,2 7,5 9,9 (kop 2025 2024 2023 2022 2021, %)"
82,Campina,2024,nominale_dekkingsgraad_pct,,131.2,gevuld,6,"Nominale dekkingsgraad 139,8 131,2 125,8"
82,Campina,2024,reele_dekkingsgraad_pct,,102.0,gevuld,37,"Eind 2025 bedraagt de reële dekkingsgraad 101,6% (2024: 102,0%)."
82,Campina,2024,aum_euro_bn,1.318,1.3879,afwijking_2024,6,"Beleggingsportefeuille (EUR 1 miljoen) totaal 1.362,3 1.387,9"
82,Campina,2024,deelnemers_actief,,46,gevuld,6,Deelnemers (arbeidsongeschikten) 40 46 55
82,Campina,2024,deelnemers_slapers,,2656,gevuld,6,Gewezen deelnemers ('slapers') 2.549 2.656 2.807
82,Campina,2024,deelnemers_pensioengerechtigd,,6665,gevuld,6,Pensioengerechtigden 6.371 6.665 6.745
82,Campina,2024,deelnemers_totaal,,10020,gevuld,6,(totaalregel) 9.508 10.020 10.344
83,Capgemini / Capgemini Nederland,2025,nominale_dekkingsgraad_pct,,118.1,gevuld,8,"Dekkingsgraad 118,1% 109,7%"
83,Capgemini / Capgemini Nederland,2025,rente_afdekking_pct,61.7,66.1,ter_beoordeling,94,"De feitelijke renteafdekking op basis van de DNB-methodiek bedraagt 66,1% eind 2025."
83,Capgemini / Capgemini Nederland,2025,aum_euro_bn,0.688,0.627936,ter_beoordeling,7,Belegd vermogen voor risico pensioenfonds (in duizenden euro) 627.936 659.509
83,Capgemini / Capgemini Nederland,2025,deelnemers_actief,,5235,gevuld,7,Deelnemers 5.235 5.177
83,Capgemini / Capgemini Nederland,2025,deelnemers_slapers,,10852,gevuld,7,Gewezen deelnemers 10.852 10.359
83,Capgemini / Capgemini Nederland,2025,deelnemers_pensioengerechtigd,,1848,gevuld,7,Pensioengerechtigden 1.848 1.654
83,Capgemini / Capgemini Nederland,2025,deelnemers_totaal,,17935,gevuld,7,Totaal 17.935 17.190
83,Capgemini / Capgemini Nederland,2024,beleggingsrendement_pct,11.87,7.8,afwijking_2024,7,"Return o.b.v. total return (risico pensioenfonds) 0,40% 7,80%"
83,Capgemini / Capgemini Nederland,2024,nominale_dekkingsgraad_pct,,109.7,gevuld,8,"Dekkingsgraad 118,1% 109,7%"
83,Capgemini / Capgemini Nederland,2024,aum_euro_bn,0.695,0.659509,afwijking_2024,7,Belegd vermogen voor risico pensioenfonds (in duizenden euro) 627.936 659.509
83,Capgemini / Capgemini Nederland,2024,deelnemers_actief,,5177,gevuld,7,Deelnemers 5.235 5.177
83,Capgemini / Capgemini Nederland,2024,deelnemers_slapers,,10359,gevuld,7,Gewezen deelnemers 10.852 10.359
83,Capgemini / Capgemini Nederland,2024,deelnemers_pensioengerechtigd,,1654,gevuld,7,Pensioengerechtigden 1.848 1.654
83,Capgemini / Capgemini Nederland,2024,deelnemers_totaal,,17190,gevuld,7,Totaal 17.935 17.190
84,Cargill,2025,nominale_dekkingsgraad_pct,,127.9,gevuld,5,"Dekkingsgraad 127,9% 117,4%"
84,Cargill,2025,reele_dekkingsgraad_pct,,89.8,gevuld,6,"Reële dekkingsgraad 89,8% 88,4%"
84,Cargill,2025,vereiste_dekkingsgraad_pct,111.1,110.4,vervangen,6,"Vereiste dekkingsgraad 110,4% 111,6%"
84,Cargill,2025,rente_afdekking_pct,101.6,95.2,ter_beoordeling,104,"De feitelijke afdekking van het renterisico ultimo 2025 is 95,2% op basis van de swapcurve."
84,Cargill,2025,aum_euro_bn,1.168,1.048071,ter_beoordeling,5,(in duizenden euro) Belegd vermogen voor risico pensioenfonds 1.048.071 1) 1.173.260
84,Cargill,2025,deelnemers_actief,22831,745,vervangen,5,Deelnemers 745 895
84,Cargill,2025,deelnemers_slapers,1701,1756,vervangen,5,Gewezen deelnemers 1.756 1.701
84,Cargill,2025,deelnemers_pensioengerechtigd,1383,1347,vervangen,5,Uitkeringsgerechtigden 1.347 1.276
84,Cargill,2025,deelnemers_totaal,,3848,gevuld,5,Totaal 3.848 3.872
84,Cargill,2024,nominale_dekkingsgraad_pct,,117.4,gevuld,5,"Dekkingsgraad 127,9% 117,4%"
84,Cargill,2024,reele_dekkingsgraad_pct,,88.4,gevuld,6,"Reële dekkingsgraad 89,8% 88,4%"
84,Cargill,2024,aum_euro_bn,1.231,1.17326,afwijking_2024,5,(in duizenden euro) Belegd vermogen voor risico pensioenfonds 1.048.071 1) 1.173.260
84,Cargill,2024,deelnemers_actief,,895,gevuld,5,Deelnemers 745 895
84,Cargill,2024,deelnemers_slapers,,1701,gevuld,5,Gewezen deelnemers 1.756 1.701
84,Cargill,2024,deelnemers_pensioengerechtigd,,1276,gevuld,5,Uitkeringsgerechtigden 1.347 1.276
84,Cargill,2024,deelnemers_totaal,,3872,gevuld,5,Totaal 3.848 3.872
85,Citigroup,2025,nominale_dekkingsgraad_pct,,138.1,gevuld,3,"Aanwezige dekkingsgraad 2025 138,1% | 2024 125,0%"
85,Citigroup,2025,reele_dekkingsgraad_pct,,96.0,gevuld,3,"Reële dekkingsgraad 2025 96,0% | 2024 94,1%"
85,Citigroup,2025,vereiste_dekkingsgraad_pct,114.9,115.1,vervangen,3,"Vereiste dekkingsgraad strategisch 2025 115,1% | 2024 114,8%"
85,Citigroup,2025,rente_afdekking_pct,77.8,76,ter_beoordeling,76,De feitelijke ex-ante renteafdekking ultimo 2025 bedraagt 76% (2024: 77%)
85,Citigroup,2025,deelnemers_actief,164,0,vervangen,3,Actieve deelnemers 2025 0 | 2024 0
85,Citigroup,2025,deelnemers_slapers,164,157,vervangen,3,Gewezen deelnemers 2025 157 | 2024 164
85,Citigroup,2025,deelnemers_totaal,489,318,vervangen,3,Totaal 2025 318 | 2024 325
85,Citigroup,2024,nominale_dekkingsgraad_pct,,125.0,gevuld,3,"Aanwezige dekkingsgraad 2025 138,1% | 2024 125,0%"
85,Citigroup,2024,vereiste_dekkingsgraad_pct,114.1,114.8,afwijking_2024,3,"Vereiste dekkingsgraad strategisch 2025 115,1% | 2024 114,8%"
85,Citigroup,2024,rente_afdekking_pct,86.0,77,afwijking_2024,76,De feitelijke ex-ante renteafdekking ultimo 2025 bedraagt 76% (2024: 77%)
85,Citigroup,2024,deelnemers_actief,,0,gevuld,3,Actieve deelnemers 2025 0 | 2024 0
85,Citigroup,2024,deelnemers_slapers,,164,gevuld,3,Gewezen deelnemers 2025 157 | 2024 164
85,Citigroup,2024,deelnemers_pensioengerechtigd,,161,gevuld,3,Pensioengerechtigden 2025 161 | 2024 161
85,Citigroup,2024,deelnemers_totaal,,325,gevuld,3,Totaal 2025 318 | 2024 325
86,Cosun / Koninklijke Cosun,2025,beleggingsrendement_pct,-5.2,-5.6,vervangen,6,"Beleggingsperformance Totaal bruto -5,6% 7,7% 7,6% (kop 2025 2024 2023 2022 2021)"
86,Cosun / Koninklijke Cosun,2025,nominale_dekkingsgraad_pct,,129.7,gevuld,6,"Dekkingsgraad 129,7% 121,2% 121,2%"
86,Cosun / Koninklijke Cosun,2025,reele_dekkingsgraad_pct,,94.6,gevuld,6,"Reële dekkingsgraad 94,6% 94,6% 97,8%"
86,Cosun / Koninklijke Cosun,2025,rente_afdekking_pct,103.4,100.0,ter_beoordeling,43,De totale mate van renteafdekking is daarbij onveranderd op 100% gebleven.
86,Cosun / Koninklijke Cosun,2025,deelnemers_actief,1205,1242,vervangen,6,Actieve deelnemers 1.242 1.205 1.137
86,Cosun / Koninklijke Cosun,2025,deelnemers_slapers,60,734,vervangen,6,Premievrije deelnemers 734 673 632
86,Cosun / Koninklijke Cosun,2025,deelnemers_totaal,2926,3639,vervangen,6,Totaal 3.639 3.539 3.422
86,Cosun / Koninklijke Cosun,2024,nominale_dekkingsgraad_pct,,121.2,gevuld,6,"Dekkingsgraad 129,7% 121,2% 121,2%"
86,Cosun / Koninklijke Cosun,2024,reele_dekkingsgraad_pct,,94.6,gevuld,6,"Reële dekkingsgraad 94,6% 94,6% 97,8%"
86,Cosun / Koninklijke Cosun,2024,deelnemers_actief,,1205,gevuld,6,Actieve deelnemers 1.242 1.205 1.137
86,Cosun / Koninklijke Cosun,2024,deelnemers_slapers,,673,gevuld,6,Premievrije deelnemers 734 673 632
86,Cosun / Koninklijke Cosun,2024,deelnemers_pensioengerechtigd,,1661,gevuld,6,Pensioengerechtigden 1.663 1.661 1.653
86,Cosun / Koninklijke Cosun,2024,deelnemers_totaal,,3539,gevuld,6,Totaal 3.639 3.539 3.422
87,De Nederlandsche Bank,2025,beleggingsrendement_pct,-4.4,-4.57,vervangen,15,"Totaal rendement beleggingsportefeuille -4,57% 8,40%"
87,De Nederlandsche Bank,2025,nominale_dekkingsgraad_pct,,145.9,gevuld,15,"Dekkingsgraad 145,9% 136,3%"
87,De Nederlandsche Bank,2025,reele_dekkingsgraad_pct,,102.4,gevuld,15,"Reële dekkingsgraad 102,4% 102,5%"
87,De Nederlandsche Bank,2025,rente_afdekking_pct,106.0,75,ter_beoordeling,71,Het renterisico is voor 75% van het marktrenterisico van de dekkingsgraad afgedekt.
87,De Nederlandsche Bank,2025,aum_euro_bn,2.276,2.153955,ter_beoordeling,14,"Balanswaarde van de beleggingen, Totaal (bedragen in duizenden euro) 2.153.955 2.367.544"
87,De Nederlandsche Bank,2025,deelnemers_actief,454,2581,vervangen,15,Deelnemers 2.581 2.525
87,De Nederlandsche Bank,2025,deelnemers_slapers,2379,2448,vervangen,15,Gewezen deelnemers 2.448 2.379
87,De Nederlandsche Bank,2025,deelnemers_pensioengerechtigd,454,1705,vervangen,15,Uitkeringsgerechtigden 1.705 1.657
87,De Nederlandsche Bank,2025,deelnemers_totaal,3287,6734,vervangen,15,Totaal 6.734 6.561
87,De Nederlandsche Bank,2024,nominale_dekkingsgraad_pct,,136.3,gevuld,15,"Dekkingsgraad 145,9% 136,3%"
87,De Nederlandsche Bank,2024,reele_dekkingsgraad_pct,,102.5,gevuld,15,"Reële dekkingsgraad 102,4% 102,5%"
87,De Nederlandsche Bank,2024,vereiste_dekkingsgraad_pct,114.8,115.4,afwijking_2024,15,"Vereiste dekkingsgraad 113,9% 115,4%"
87,De Nederlandsche Bank,2024,rente_afdekking_pct,103.4,75,afwijking_2024,71,Het renterisico is voor 75% van het marktrenterisico van de dekkingsgraad afgedekt.
87,De Nederlandsche Bank,2024,deelnemers_actief,,2525,gevuld,15,Deelnemers 2.581 2.525
87,De Nederlandsche Bank,2024,deelnemers_slapers,,2379,gevuld,15,Gewezen deelnemers 2.448 2.379
87,De Nederlandsche Bank,2024,deelnemers_pensioengerechtigd,,1657,gevuld,15,Uitkeringsgerechtigden 1.705 1.657
87,De Nederlandsche Bank,2024,deelnemers_totaal,,6561,gevuld,15,Totaal 6.734 6.561
88,Delta Lloyd,2025,nominale_dekkingsgraad_pct,,139.2,gevuld,10,"Actuele DNB-dekkingsgraad 139,2% 130,9% 127,4%"
88,Delta Lloyd,2025,reele_dekkingsgraad_pct,,102.2,gevuld,45,"Reële dekkingsgraad volgens richtlijnen FTK 102,2% 99,5% (31 december 2025 / 31 december 2024)"
88,Delta Lloyd,2025,vereiste_dekkingsgraad_pct,111.0,110.4,vervangen,45,"Dekkingsgraad op basis van het vereist eigen vermogen 110,4% 112,5%"
88,Delta Lloyd,2025,rente_afdekking_pct,111.6,110.0,ter_beoordeling,59,per 15 december 2025 het afdekkingspercentage verhoogd naar 110% van de verplichtingen.
88,Delta Lloyd,2025,deelnemers_actief,,1270,gevuld,9,Actieve deelnemers 1) 1.270 1.378 1.543
88,Delta Lloyd,2025,deelnemers_slapers,,6040,gevuld,9,Gewezen deelnemers ('slapers') 6.040 6.179 6.339
88,Delta Lloyd,2025,deelnemers_pensioengerechtigd,,4589,gevuld,9,Pensioengerechtigden 4.589 4.482 4.326
88,Delta Lloyd,2025,deelnemers_totaal,,11899,gevuld,9,Totaal 11.899 12.039 12.208
88,Delta Lloyd,2024,beleggingsrendement_pct,8.6,8.8,afwijking_2024,10,"Beleggingsrendement Totale portefeuille -3,3% 8,8% 8,4% (kop 2025 2024 2023)"
